Product name,Merchant category,Google category
Categories -> Sports and Outdoors -> Camping and Hiking -> Backpacks,Luggage & Bags --> Backpacks,
Categories -> Sports and Outdoors -> Camping and Hiking -> Coolers,Home & Garden --> Kitchen & Dining --> Food & Beverage Carriers --> Coolers,
Categories -> Sports and Outdoors -> Camping and Hiking -> First Aid Bag for Hiking and Car,,
Categories -> Sports and Outdoors -> Camping and Hiking -> Travel Socks,Apparel & Accessories --> Clothing --> Underwear & Socks --> Socks,
Categories -> Sports and Outdoors -> Camping and Hiking -> Tents,Sporting Goods --> Outdoor Recreation --> Camping & Hiking --> Tents,
Categories -> Sports and Outdoors -> Camping and Hiking -> Coffee and Gas Sets,"Food, Beverages & Tobacco --> Beverages --> Coffee",
Categories -> Sports and Outdoors -> Camping and Hiking -> Preparations for shoes,,
Categories -> Sports and Outdoors -> Camping and Hiking -> Camping Carts,,
Categories -> Sports and Outdoors -> Camping and Hiking -> Bath and Makeup Bags,Health & Beauty --> Personal Care --> Cosmetics --> Makeup,
Categories -> Sports & Outdoor -> Yoga & Pilates -> All Yoga & Pilates Products,,
Categories -> Sports and Outdoor -> Yoga and Pilates -> Yoga and Pilates Mattresses,Furniture --> Beds & Accessories --> Mattresses,
Categories -> Sports & Outdoor -> Yoga & Pilates -> Yoga & Pilates Towels,Home & Garden --> Linens & Bedding --> Towels,
Categories -> Sports and Outdoor -> Yoga and Pilates -> Yoga Pillows,Home & Garden --> Linens & Bedding --> Bedding --> Pillows,
Categories -> Sports and Outdoor -> Yoga and Pilates -> Incense and Candles,Home & Garden --> Decor --> Home Fragrances --> Candles,
Categories -> Sports & Outdoor -> Yoga & Pilates -> Pilates Equipment,,
Categories -> Sports and Outdoor -> Yoga and Pilates -> Sponge Cubes for Yoga and Pilates,,
Categories -> Sports and Outdoor -> Yoga and Pilates -> Yoga Belts and Straps,Apparel & Accessories --> Clothing Accessories --> Belts,
Categories -> Sports & Outdoor -> Weights and Equipment for Strength Training -> All Weight and Weight Training Equipment Products,,
Categories -> Sports & Outdoor -> Weights and Equipment for Strength Training -> Accessories for Weightlifting Equipment and Fitness Benches,Furniture --> Benches,
Categories -> Sports and Outdoor -> Weights and Equipment for Strength Training -> Weight Lifting Devices and Suspensions,,
Categories -> Sports & Outdoor -> Weights and Equipment for Strength Training -> Gloves and Hand Straps for Weightlifting,,
Categories -> Sports & Outdoor -> Weights and Equipment for Strength Training -> Racks for Storage Weights Training,,
Categories -> Sports and Outdoor -> Weights and Equipment for Strength Training -> Weightlifting Rods,,
Categories -> Sports and Outdoor -> Weights and Equipment for Strength Training -> Lifting Weights,,
Categories -> Sports and Outdoor -> Weights and Equipment for Strength Training -> Fitness Sofa,,
Categories -> Sports & Outdoor -> Running Products -> All Running Products,,
Categories -> Sports & Outdoor -> Running Products -> Running Accessories,,
Categories -> Sports & Outdoor -> Fitness Equipment -> All Fitness Equipment Products,,
Categories -> Sports & Outdoor -> Fitness Equipment -> Fitness Walkers,Health & Beauty --> Health Care --> Mobility & Accessibility --> Walking Aids --> Walkers,
Categories -> Sports and Outdoor -> Fitness Equipment -> Stair Walkers and Steppers,Health & Beauty --> Health Care --> Mobility & Accessibility --> Walking Aids --> Walkers,
Categories -> Sports & Outdoor -> Fitness Equipment -> Exercise Bikes,,
Categories -> Sports & Outdoor -> Fitness Equipment -> Elliptical Equipment,,
Categories -> Sports and Outdoor -> Skates and Rollerblades -> All Rollerblades and Rollerblades Products,,
Categories -> Sports & Outdoor -> Skates and Rollerblades -> Rollerblades,,
Categories -> Sports & Outdoor -> Skates and Rollerblades -> Skateboarding,Sporting Goods --> Outdoor Recreation --> Skateboarding,
Categories -> Sports and Outdoor -> Cycling -> Bicycle -> All Bicycle Products,Sporting Goods --> Outdoor Recreation --> Cycling,
Categories -> Sports and Outdoors -> Cycling -> Bicycle -> Bicycles for Children and Youth,Sporting Goods --> Outdoor Recreation --> Cycling --> Bicycles,
Categories -> Sports & Outdoor -> Cycling -> All Cycling Products,Sporting Goods --> Outdoor Recreation --> Cycling,
Categories -> Sports and Outdoor -> Cycling -> Tricycles,Sporting Goods --> Outdoor Recreation --> Cycling --> Tricycles,
Categories -> Sports and Outdoors -> Cycling -> Protectors for Cyclists,Sporting Goods --> Outdoor Recreation --> Cycling,
Categories -> Sports & Outdoor -> Cycling -> Bicycle Helmets,Sporting Goods --> Outdoor Recreation --> Cycling,
Categories -> Sports & Outdoor -> Cycling -> Bicycle Accessories,Sporting Goods --> Outdoor Recreation --> Cycling,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Tennis -> All Tennis Products,Sporting Goods --> Athletics --> Tennis,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Tennis -> Collection of Tennis Balls,Sporting Goods --> Athletics --> Tennis,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Tennis -> Tennis Rackets,Sporting Goods --> Athletics --> Tennis,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Game Tables -> All Game Table Products,Furniture --> Tables,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Game Tables -> Air Hockey Tables,Furniture --> Tables,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Game Tables -> Basketball Shooting Rack,Sporting Goods --> Athletics --> Basketball,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Game Tables -> Snooker Tables,Furniture --> Tables,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Game Tables -> Football Tables,Furniture --> Tables,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Ball Game Accessories -> All Ball Game Accessories,Toys & Games --> Games,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Ball Game Supplies -> Ball Blowing Pumps,Toys & Games --> Games,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Volleyball -> All Volleyball Products,Sporting Goods --> Athletics --> Volleyball,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Volleyball -> Volleyball Balls,Sporting Goods --> Athletics --> Volleyball,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Football -> All Football Products,Sporting Goods --> Athletics --> Football,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Football -> Football Training Equipment,Sporting Goods --> Athletics --> Football,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Football -> Goals,Sporting Goods --> Athletics --> Football,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Football -> Football Balls,Sporting Goods --> Athletics --> Football,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Basketball -> All Basketball Products,Sporting Goods --> Athletics --> Basketball,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Basketball -> Basket Basket,Sporting Goods --> Athletics --> Basketball,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Basketball -> Basketball Balls,Sporting Goods --> Athletics --> Basketball,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> All Sports & Leisure Games Products,Toys & Games --> Games,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Swimming Goggles and Diving Masks,Apparel & Accessories --> Costumes & Accessories --> Masks,
Categories -> Sports & Outdoor -> Sports & Leisure Games -> Table Tennis,Sporting Goods --> Athletics --> Tennis,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> All Sports & Fitness Equipment Products,,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Skipping,,
Categories -> Sports and Outdoor -> Sports and Fitness Equipment -> Wedge Mattresses for Practice,Furniture --> Beds & Accessories --> Mattresses,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Fitness Equipment Sets & Equipment,,
Categories -> Sports and Outdoor -> Sports and Fitness Equipment -> Training Straps in a Hanging Pose,,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Weightlifting Clothing,Apparel & Accessories --> Clothing,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Medical Practice Balls,Business & Industrial --> Medical,
Categories -> Sports & Outdoor -> Sports Equipment & Fitness -> Sports Watches,Apparel & Accessories --> Jewelry --> Watches,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Aerobic Stairs,,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Fitness Bracelets,Apparel & Accessories --> Jewelry --> Bracelets,
Categories -> Sports and Outdoor -> Sports and Fitness Equipment -> Parallel Tension and Lower Abdomen,,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Training Straps,,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Belly Rollers,,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Exercise Balls,,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Equilibrium Training Aids,,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Vibration Training Devices,,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Sports Headlights & Reflectors,,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Training Benches,Furniture --> Benches,
Categories -> Sports & Outdoor -> Sports & Fitness Equipment -> Tension Rods,,
Categories -> Sports and Outdoor -> All Sports and Outdoor Products,,
Categories -> Electrical & Electronics -> Cell Phones & Accessories -> Phones -> All Phone Products,Electronics,
Categories -> Electrical & Electronics -> Cell Phones & Accessories -> Phones -> Desk Phones,Electronics,
Categories -> Electrical & Electronics -> Cell Phones & Accessories -> All Cell Phone & Accessories Products,Electronics,
Categories -> Electrical & Electronics -> Cell Phones & Accessories -> Smartphones,Electronics,
Categories -> Electrical & Electronics -> Cell Phones & Accessories -> Cell Phone Covers,Electronics,
Categories -> Electrical & Electronics -> Cell Phones & Accessories -> Cables & Chargers,Electronics --> Electronics Accessories --> Cables,
Categories -> Electrical & Electronics -> Cell Phones & Accessories -> Hanging Facilities and Stands for Cell Phone,Electronics,
Categories -> Electrical & Electronics -> Cell Phones & Accessories -> Backup Batteries,Electronics --> Electronics Accessories --> Power --> Batteries,
Categories -> Electrical & Electronics -> Cameras & Cameras -> All Cameras & Camera Products,Cameras & Optics --> Cameras,
Categories -> Electrical & Electronics -> Cameras & Photo Equipment -> Professional Cameras,Cameras & Optics --> Cameras,
Categories -> Electrical & Electronics -> Cameras & Photo Equipment -> Photo Equipment,Cameras & Optics --> Cameras,
Categories -> Electrical & Electronics -> Laundry & Cleaning -> All Laundry & Cleaning Products,Electronics,
Categories -> Electrical & Electronics -> Laundry & Cleaning -> Trailing Vacuum Cleaners,Electronics,
Categories -> Electrical & Electronics -> Laundry & Cleaning -> Steam Iron,Electronics,
Categories -> Electrical & Electronics -> Laundry & Cleaning -> Manual Vacuum Cleaners,Electronics,
Categories -> Electrical & Electronics -> Laundry & Cleaning -> Fragrance Distributors,Electronics,
Categories -> Electrical & Electronics -> Laundry & Cleaning -> Rechargeable Vacuum Cleaner,Electronics,
Categories -> Electrical & Electronics -> Laundry & Cleaning -> Robotic Vacuum Cleaners,Electronics,
Categories -> Electrical & Electronics -> Laundry & Cleaning -> Steam Irons,Electronics,
Categories -> Electrical & Electronics -> Cooking and Baking -> All Cooking and Baking Products,Electronics,
Categories -> Electrical & Electronics -> Cooking & Baking -> Gas Stove,Electronics,
Categories -> Electrical & Electronics -> Cooking & Baking -> Induction Cooker,Electronics,
Categories -> Electrical & Electronics -> Cooking and Baking -> Cooker Hood,Electronics,
Categories -> Electrical & Electronics -> Cooking & Baking -> Electric Stoves,Electronics,
Categories -> Electrical & Electronics -> Grooming and Design Devices -> Shavers & Accessories -> All Razors & Accessories,Electronics,
Categories -> Electrical & Electronics -> Grooming & Design Devices -> Shavers & Accessories -> Men's Shavers,Electronics,
Categories -> Electrical & Electronics -> Grooming & Design Devices -> Razors & Accessories -> Razor Accessories,Electronics,
Categories -> Electrical & Electronics -> Care and Design Devices -> All Care and Design Devices Products,Electronics,
Categories -> Electrical & Electronics -> Care and styling devices -> Hair dryers,Electronics,
Categories -> Electrical & Electronics -> Grooming & Shaping Devices -> Shaver & Beard Shaping,Electronics,
Categories -> Electrical & Electronics -> Grooming and Styling Devices -> Hair Stylists,Electronics,
Categories -> Electrical & Electronics -> Care and styling devices -> Hair curlers,Electronics,
Categories -> Electrical & Electronics -> Grooming and Design Devices -> Haircut Machines & Accessories,Electronics,
Categories -> Electrical & Electronics -> Grooming and Styling Devices -> Hair Straighteners,Electronics,
Categories -> Electrical & Electronics -> Care and styling devices -> Hair removal device for men,Electronics,
Categories -> Electrical & Electronics -> Monitors & Sound -> Headphones -> All Headphone Products,Electronics,
Categories -> Electrical & Electronics -> Monitors & Sound -> Headphones -> In-Ear Headphones,Electronics,
Categories -> Electrical & Electronics -> Monitors & Sound -> Headphones -> earbuds,Electronics,
Categories -> Electrical & Electronics -> Monitors & Sound -> Headphones -> Home Front Headphones,Electronics,
Categories -> Electrical & Electronics -> Monitors & Sound -> Headphones -> Over-the-Ear Headphones,Electronics,
Categories -> Electrical & Electronics -> Monitors & Sound -> Headphones -> Rainbow Headphones,Electronics,
Categories -> Electrical & Electronics -> Monitors & Sound -> Speakers -> All Speaker Products,Electronics --> Audio --> Audio Components --> Speakers,
Categories -> Electrical & Electronics -> Monitors & Sound -> Speakers -> Portable Speakers,Electronics --> Audio --> Audio Components --> Speakers,
Categories -> Electrical & Electronics -> Monitors & Sound -> Speakers -> Subwoofer,Electronics --> Audio --> Audio Components --> Speakers,
Categories -> Electrical & Electronics -> Monitors & Sound -> Speakers -> Wi-Fi Wireless Speakers,Electronics --> Audio --> Audio Components --> Speakers,
Categories -> Electrical & Electronics -> Monitors & Sound -> Speakers -> bluetooth wireless speakers,Electronics --> Audio --> Audio Components --> Speakers,
Categories -> Electrical & Electronics -> Monitors & Sound -> All Monitors & Sound Products,Electronics,
Categories -> Electrical & Electronics -> Monitors & Sound -> Sound Projectors,Electronics --> Video --> Projectors,
Categories -> Electrical & Electronics -> Monitors & Sound -> Projectors,Electronics --> Video --> Projectors,
Categories -> Electrical & Electronics -> Monitors & Sound -> Streamers,Electronics,
Categories -> Electrical & Electronics -> Air conditioning and home heating -> All home air conditioning and heating products,Electronics,
Categories -> Electrical & Electronics -> Air conditioning and home heating -> Ceiling and hanging fans,Electronics,
Categories -> Electrical & Electronics -> Air conditioning and home heating -> Cooler,Electronics,
Categories -> Electrical & Electronics -> Air conditioning and home heating -> Portable air conditioner,Electronics,
Categories -> Electrical & Electronics -> Air conditioning and home heating -> Tower fan,Electronics,
Categories -> Electrical & Electronics -> Air conditioning and home heating -> Floor fan,Electronics,
Categories -> Electrical & Electronics -> Air conditioning and home heating -> Standing fan,Electronics,
Categories -> Electrical & Electronics -> Air conditioning and home heating -> Sheets and heating pads,Electronics,
Categories -> Electrical & Electronics -> Air conditioning and home heating -> Desktop fan,Electronics,
Categories -> Electricity and Electronics -> Air conditioning and home heating -> Surface air conditioner,Electronics,
Categories -> Electrical & Electronics -> Air conditioning and home heating -> Heat dissipator,Electronics,
Categories -> Electrical & Electronics -> Air conditioning and home heating -> Stoves and heat radiators,Electronics,
Categories -> Electrical & Electronics -> Batteries -> All Battery Products,Electronics --> Electronics Accessories --> Power --> Batteries,
Categories -> Electrical & Electronics -> Batteries -> AA Batteries,Electronics --> Electronics Accessories --> Power --> Batteries,
Categories -> Electrical & Electronics -> Batteries -> Batteries for Hearing Aids,Electronics --> Electronics Accessories --> Power --> Batteries,
Categories -> Electrical & Electronics -> Batteries -> Batteries D,Electronics --> Electronics Accessories --> Power --> Batteries,
Categories -> Electrical & Electronics -> Batteries -> Coin and Button Batteries,Electronics --> Electronics Accessories --> Power --> Batteries,
Categories -> Electrical & Electronics -> Batteries -> C Batteries,Electronics --> Electronics Accessories --> Power --> Batteries,
Categories -> Electrical & Electronics -> Batteries -> AAA Batteries,Electronics --> Electronics Accessories --> Power --> Batteries,
Categories -> Electrical & Electronics -> Batteries -> 9V Batteries,Electronics --> Electronics Accessories --> Power --> Batteries,
Categories -> Electrical & Electronics -> Lighting -> Home Lighting -> All Home Lighting Products,Home & Garden --> Lighting,
Categories -> Electrical & Electronics -> Lighting -> Home Lighting -> Spotlights,Home & Garden --> Lighting,
Categories -> Electrical & Electronics -> Lighting -> Home Lighting -> LED Battery Lighting,Home & Garden --> Lighting,
Categories -> Electrical & Electronics -> Lighting -> Home Lighting -> Night Lamps,Home & Garden --> Lighting --> Lamps,
Categories -> Electrical & Electronics -> Lighting -> Garden Lighting -> All Garden Lighting Products,Home & Garden --> Lighting,
Categories -> Electrical & Electronics -> Lighting -> Garden Lighting -> Solar Garden Lighting,Home & Garden --> Lighting,
Categories -> Electrical & Electronics -> Lighting -> All Lighting Products,Home & Garden --> Lighting,
Categories -> Electrical & Electronics -> Lighting -> Bulbs,Home & Garden --> Lighting,
Categories -> Electrical & Electronics -> Small kitchen appliances -> All kitchen small appliances,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Electric Cutting Knife,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Electric Juicers,Home & Garden --> Kitchen & Dining --> Kitchen Appliances --> Juicers,
Categories -> Electrical & Electronics -> Small kitchen appliances -> Sausage maker,Electronics,
Categories -> Electrical & Electronics -> Small kitchen appliances -> Popcorn maker,"Food, Beverages & Tobacco --> Food Items --> Snack Foods --> Popcorn",
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Belgian Waffle Pancake Maker,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Pressure Toaster,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Su Weed appliance,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Microwave,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Bread Character,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Mixers,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Electric Cooking Pots,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Electric Frying Pots,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Milk Frother,"Food, Beverages & Tobacco --> Beverages --> Milk",
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Coffee Makers,"Food, Beverages & Tobacco --> Beverages --> Coffee",
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Toaster Oven,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Electric Grill,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Toasters,Home & Garden --> Kitchen & Dining --> Kitchen Appliances --> Toasters & Grills --> Toasters,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Home,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Coffee Grinders,Hardware --> Tools --> Grinders,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Shabbat Plate,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Blenders and Food Choppers,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Food Slices,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Kettles,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Rod Blender,Electronics,
Categories -> Electrical & Electronics -> Small Kitchen Appliances -> Food Processors,Electronics,
Categories -> Electrical & Electronics -> Tablets & Accessories -> All Tablets & Accessories,Electronics,
Categories -> Electrical & Electronics -> Tablets & Accessories -> Covers,Electronics,
Categories -> Electrical & Electronics -> Cables & Adapters -> All Cable & Adapters,Electronics --> Electronics Accessories --> Adapters,
Categories -> Electrical & Electronics -> Cables & Adapters -> Charging Cables,Electronics --> Electronics Accessories --> Cables,
Categories -> Electrical & Electronics -> Cameras -> All Camera Products,Cameras & Optics --> Cameras,
Categories -> Electrical & Electronics -> Cameras -> Security Cameras,Cameras & Optics --> Cameras,
Categories -> Electrical & Electronics -> Cameras -> Extreme Cameras,Cameras & Optics --> Cameras,
Categories -> Electrical & Electronics -> Cameras -> Digital Cameras,Cameras & Optics --> Cameras,
Categories -> Electrical & Electronics -> Cameras -> Webcams,Cameras & Optics --> Cameras --> Webcams,
Categories -> Electrical & Electronics -> Cameras -> Car Cameras,Cameras & Optics --> Cameras,
Categories -> Electrical & Electronics -> Computers & Accessories -> Printers & Scanners -> All Printer & Scanner Products,"Electronics --> Print, Copy, Scan & Fax --> Scanners",
Categories -> Electrical & Electronics -> Computers & Accessories -> Printers & Scanners -> Scanners,"Electronics --> Print, Copy, Scan & Fax --> Scanners",
Categories -> Electrical & Electronics -> Computers & Accessories -> All Computers & Accessories,Electronics --> Computers,
Categories -> Electrical & Electronics -> Computers & Accessories -> Mice,Electronics --> Computers,
Categories -> Electrical & Electronics -> Computers & Accessories -> Keyboards,Electronics --> Electronics Accessories --> Computer Components --> Input Devices --> Keyboards,
Categories -> Electrical & Electronics -> Computers & Accessories -> Amplifiers & Computer Speakers,Electronics --> Audio --> Audio Components --> Speakers,
Categories -> Electrical & Electronics -> Computers & Accessories -> Hardware & Software,Software,
Categories -> Electrical & Electronics -> Computers & Accessories -> Laptop,Electronics --> Computers,
Categories -> Electrical & Electronics -> All Electrical & Electronic Products,Electronics,
Categories -> Animals -> Feeding and Drinking Accessories -> All Feeding and Drinking Accessories Products,,
Categories -> Animals -> Feeding and Drinking Accessories -> Food and Drink Bowls,Home & Garden --> Kitchen & Dining --> Tableware --> Dinnerware --> Bowls,
Categories -> Animals -> Walking and Sports Equipment -> All Walking and Sports Equipment Products,,
Categories -> Animals -> Walking and Sports Equipment -> Bags for Pet Needs,,
Categories -> Animals -> Health -> All Health Products,,
Categories -> Animals -> Health -> Medical Collars,Business & Industrial --> Medical,
Categories -> Animals -> Health -> Measures against fleas and ticks for animals,,
Categories -> Animals -> Dogs -> Grooming -> All Grooming Products,,
Categories -> Animals -> Dogs -> Grooming -> Shampoo and conditioner for dogs,,
Categories -> Animals -> Dogs -> Grooming -> Brushes and combs for dogs,,
Categories -> Animals -> Dogs -> All Dog Products,,
Categories -> Animals -> Dogs -> Snacks for Dogs,,
Categories -> Animals -> Dogs -> Dry Dog Food,,
Categories -> Animals -> Dogs -> Hotels,,
Categories -> Animals -> Dogs -> Toys for Dogs,Toys & Games --> Toys,
Categories -> Animals -> Dogs -> Wet Food Canned and Delicacies for Dogs,,
Categories -> Animals -> Cats -> All Cat Products,,
Categories -> Animals -> Cats -> Sandboxes for Cats,Toys & Games --> Outdoor Play Equipment --> Sandboxes,
Categories -> Animals -> Cats -> Furniture,Furniture,
Categories -> Animals -> Cats -> Sand,,
Categories -> Animals -> Cats -> Toys for Cats,Toys & Games --> Toys,
Categories -> Animals -> Cats -> Snacks for Cats,,
Categories -> Animals -> Cats -> Wet food Canned and delicacies for cats,,
Categories -> Animals -> Cats -> Dry Cat Food,,
Categories -> Animals -> Grooming -> All Grooming Products,,
Categories -> Animals -> Grooming -> Brushes and combs for animals,,
Categories -> Animals -> Grooming -> Deodorant Spray and Animal Scent,,
Categories -> Animals -> Grooming -> Shampoo and conditioner for animals,,
Categories -> Animals -> All Animal Products,,
Categories -> Crafts and Hobbies -> Books and Brochures -> Non-fiction and Professional Literature -> All Non-Literary and Professional Literature Products,Business & Industrial --> Advertising & Marketing --> Brochures,
"Categories -> Creativity and Hobbies -> Books and Booklets -> Non-Fiction and Professional Literature -> Health, Fitness and Diet",Media --> Books,
Categories -> Creativity and Hobbies -> Books and Booklets -> Non-Fiction and Professional Literature -> History,Media --> Books,
Categories -> Art and Hobbies -> Books and Booklets -> Non-Fiction & Professional Literature -> Psychology,Media --> Books,
Categories -> Crafts and Hobbies -> Books and Brochures -> Non-fiction and Professional Literature -> Cookbooks and Baking,Business & Industrial --> Advertising & Marketing --> Brochures,
Categories -> Creativity and Hobbies -> Books and Brochures -> Non-Fiction and Professional Literature -> Lifestyle,Business & Industrial --> Advertising & Marketing --> Brochures,
Categories -> Creativity and Hobbies -> Books and Booklets -> Non-Fiction and Professional Literature -> Parenting & Family,Media --> Books,
Categories -> Creativity and Hobbies -> Books and Booklets -> Non-Fiction and Professional Literature -> Humor and Entertainment,Media --> Books,
Categories -> Crafts and Hobbies -> Books and Brochures -> Non-Fiction & Professional Literature -> Politics,Business & Industrial --> Advertising & Marketing --> Brochures,
Categories -> Crafts and Hobbies -> Books and Booklets -> Non-Fiction & Professional Literature -> Careers,Media --> Books,
Categories -> Art and Hobbies -> Books and Booklets -> Non-Fiction and Professional Literature -> Religion and Spirit,Media --> Books,
Categories -> Arts & Hobbies -> Books & Brochures -> Non-Fiction & Professional Literature -> Sciences,Business & Industrial --> Advertising & Marketing --> Brochures,
Categories -> Art and Hobbies -> Books and Booklets -> Non-Fiction & Professional Literature -> Education & Teaching,Media --> Books,
Categories -> Crafts and Hobbies -> Books and Booklets -> Non-Fiction and Professional Literature -> Computers and Technology,Electronics --> Computers,
Categories -> Creativity and Hobbies -> Books and Booklets -> Fiction -> All Fiction Products,Media --> Books,
Categories -> Creativity and Hobbies -> Books and Booklets -> Fiction -> Original Literature,Media --> Books,
Categories -> Creativity and Hobbies -> Books and Booklets -> Fiction -> Science Fiction and Fantasy,Media --> Books,
Categories -> Creativity and Hobbies -> Books and Booklets -> Fiction -> Love and Erotica,Media --> Books,
Categories -> Creation and Hobbies -> Books and Booklets -> All Book and Booklet Products,Media --> Books,
Categories -> Creation and Hobbies -> Books and Booklets -> Creation,Media --> Books,
Categories -> Creation and Hobbies -> Books and Booklets -> Youth Books,Media --> Books,
Categories -> Creation and Hobbies -> Books and Booklets -> Puzzle and Crossword Books,Media --> Books,
Categories -> Creativity and Hobbies -> Books and Booklets -> Activity Booklets for Kids,Media --> Books,
Categories -> Creativity and Hobbies -> Books and Booklets -> Textbooks for Kids,Media --> Books,
Categories -> Creation and Hobbies -> Books and Booklets -> Children's Books,Media --> Books,
Categories -> Creation and Hobbies -> Creation -> All Creation Products,,
Categories -> Creation and Hobbies -> Creation -> Origami,,
Categories -> Creation and Hobbies -> Creation -> Scissors,,
Categories -> Creation and Hobbies -> Creation -> Beads,Arts & Entertainment --> Hobbies & Creative Arts --> Arts & Crafts --> Art & Crafting Materials --> Embellishments & Trims --> Beads,
Categories -> Crafts and Hobbies -> Party Supplies -> Balloons -> All Balloon Products,Arts & Entertainment --> Party & Celebration --> Party Supplies --> Balloons,
Categories -> Creation and Hobbies -> Party Supplies -> Balloons -> Balloon Packages,Arts & Entertainment --> Party & Celebration --> Party Supplies --> Balloons,
Categories -> Crafts and Hobbies -> Party Equipment -> All Party Equipment Products,,
Categories -> Creation and Hobbies -> Creation for Kids -> Slime -> All Slime Products,,
Categories -> Creation and Hobbies -> Creation for Kids -> Slime -> Slime,,
Categories -> Creation and Hobbies -> Creation for Kids -> Slime -> Slime preparation kits,,
Categories -> Crafts and Hobbies -> Crafts for Kids -> All Crafts for Kids,,
Categories -> Crafts and Hobbies -> Crafts for Kids -> Chalks for Kids,,
Categories -> Crafts and Hobbies -> Crafts for Kids -> Paper and Stickers,,
Categories -> Crafts and Hobbies -> Crafts for Kids -> Writing Boards and Scribbles,,
Categories -> Crafts and Hobbies -> Crafts for Kids -> Colors and Pencils,Office Supplies --> Office Instruments --> Writing & Drawing Instruments --> Pens & Pencils --> Pencils,
Categories -> Creation and Hobbies -> Creation for Kids -> Tattoo Stickers,,
Categories -> Crafts and Hobbies -> Crafts for Kids -> Dough and Plasticine,"Food, Beverages & Tobacco --> Food Items --> Cooking & Baking Ingredients --> Dough",
Categories -> Crafts and Hobbies -> Crafts for Kids -> Children's Brushes,,
Categories -> Crafts and Hobbies -> Crafts for Kids -> Coloring and Drawing Booklets,,
Categories -> Creation and Hobbies -> Creation for Kids -> Creation Kits,,
Categories -> Crafts and Hobbies -> Crafts for Kids -> Crafts,,
Categories -> Crafts and Hobbies -> Sewing and Knitting -> All Sewing and Knitting Products,,
Categories -> Craft and Hobbies -> Sewing and Knitting -> Yarns,,
Categories -> Creation and Hobbies -> Writing -> All Writing Products,,
